Bill to,TECH PROFUSE PRIVATE LIMITED
Invoice number,4444723585
Invoice date,31 Aug 2022
Due Date,30 Oct 2022
Billing ID,9907-5574-3959
Currency,INR
Invoice amount,"2,577,631.94"

Account,techprofuse.com
Domain name,Subscription,Description,Order name,Start date,End date,Quantity,PO number,Amount
silicongrand.com,Google Workspace Business Starter,Usage,3543762671-06,1 Aug,31 Aug,1,20220329,99.96
silversickles.com,Google Workspace Business Starter,Commitment,3567481513-07,1 Aug,31 Aug,50,,"6,720.00"
sincitymumbai.com,Google Workspace Business Starter,Commitment,3061977091-02,1 Aug,15 Aug,3,,145.10
sincitymumbai.com,Google Workspace Business Starter,Commitment decrease,3061977091-05,16 Aug,16 Aug,1,20210339,0.00
singhaniabuildcon.com,Google Workspace Business Starter,Usage,3902359141-06,1 Aug,31 Aug,25,20221033,"2,839.20"
singhmishra.com,Google Workspace Business Starter,Usage,3670390798-04,1 Aug,31 Aug,11,20220646,"1,099.56"
singhpublication.org,Google Workspace Business Starter,Usage,3365368573-06,1 Aug,31 Aug,1,,99.96
siplassam.com,Google Workspace Business Starter,Commitment,3224737698-07,1 Aug,31 Aug,20,20210725,"1,999.20"
siricabz.com,Google Workspace Business Starter,Commitment,3501188897-07,1 Aug,31 Aug,4,20220192,399.84
sivanandaparibarkashi.in,Google Workspace Business Standard,Usage,3891518816-06,1 Aug,31 Aug,1,20221016,537.60
sjoverseasexim.com,Google Workspace Business Starter,Usage,3752873739-03,1 Aug,31 Aug,1,20220816,99.96
skilledupacademy.com,Google Workspace Business Starter,Commitment,3086799146-09,1 Aug,31 Aug,3,20220609,299.88
skinnovation.co.in,Google Workspace Business Starter,Commitment,3087314160-06,1 Aug,30 Aug,5,20210409,483.67
skybercafe.in,Google Workspace Business Starter,Usage,3537073040-07,1 Aug,31 Aug,11,20220317,"1,099.56"
skygrow.co.in,Google Workspace Business Starter,Usage,3653398081-06,1 Aug,31 Aug,1,20220612,99.96
skylogisticshub.com,Google Workspace Business Starter,Usage,4255599866-02,11 Aug,31 Aug,8,20221325,541.71
skynestaviation.in,Google Workspace Business Starter,Commitment,3412770733-07,1 Aug,31 Aug,1,20211268,99.96
slashform.co,Google Workspace Business Starter,Usage,3360528517-02,1 Aug,31 Aug,5,,499.80
smilaxgroup.net,Google Workspace Business Starter,Commitment,3873829801-02,1 Aug,31 Aug,125,20221000,"14,700.00"
smsla.global,Google Workspace Business Starter,Usage,3321028530-07,1 Aug,31 Aug,2,20211004,199.92
smyconsulting.in,Google Workspace Business Starter,Usage,3709698595-02,1 Aug,31 Aug,3,20220594,299.88
snehaaflex.com,Google Workspace Business Starter,Commitment,3185091956-02,1 Aug,31 Aug,1,,99.96
snehapc.com,Google Workspace Business Starter,Usage,3820917196-02,1 Aug,31 Aug,3,20220929,299.88
snehdiam.com,Google Workspace Business Starter,Commitment,3178372403-02,1 Aug,31 Aug,4,20210619,399.84
sngconsultant.com,Google Workspace Business Standard,Usage,4098915516-02,1 Aug,31 Aug,2,20221216,"1,075.20"
sninternational.net,Google Workspace Business Starter,Usage,4221250202-02,5 Aug,5 Aug,2,20221289,6.45
sninternational.net,Google Workspace Business Starter,Usage,4221250202-02,6 Aug,31 Aug,3,20221289,251.51
snmetallics.com,Google Workspace Business Starter,Commitment,3178100613-05,1 Aug,31 Aug,3,20220416,299.88
snowfantasy.in,Google Workspace Business Starter,Usage,2826502676-02,1 Aug,7 Aug,2,2021613,75.87
snowfantasy.in,Google Workspace Business Starter,Usage,2826502676-02,8 Aug,8 Aug,3,2021613,0.00
snowpeak.co.in,Google Workspace Business Starter,Usage,3817701068-10,1 Aug,31 Aug,5,20220918,499.80
snsgroups.org,Google Workspace Business Starter,Commitment,3347320977-03,1 Aug,31 Aug,18,202110782,"1,799.28"
snsgroups.org,Google Workspace Business Starter,Commitment increase,3347320977-05,5 Aug,31 Aug,1,202110782,87.06
snsolarev.com,Google Workspace Business Starter,Usage,3591881573-06,1 Aug,31 Aug,1,20220469,99.96
socialdna.in,Google Workspace Business Starter,Usage,3292411771-02,1 Aug,21 Aug,24,,"1,809.53"
socialdna.in,Google Workspace Business Starter,Usage,3292411771-02,22 Aug,31 Aug,25,,915.87
socialtab.in,Google Workspace Business Starter,Usage,2673314682-06,1 Aug,7 Aug,27,2021294,"1,024.26"
socialtab.in,Google Workspace Business Starter,Usage,2673314682-06,8 Aug,8 Aug,28,2021294,0.00
socialtab.in,Google Workspace Business Standard,Usage,4134633105-02,1 Aug,7 Aug,3,,455.23
socialveda.in,Google Workspace Business Starter,Usage,3766698363-03,1 Aug,31 Aug,1,20220834,99.96
sociokind.com,Google Workspace Business Starter,Usage,3713536569-02,1 Aug,31 Aug,5,,499.80
softhear.com,Google Workspace Business Starter,Usage,3821072194-02,1 Aug,31 Aug,1,20220928,99.96
softwaresolutionsdsc.in,Google Workspace Business Starter,Commitment,3288461107-02,1 Aug,31 Aug,1,20210889,99.96
sohandevelopers.com,Google Workspace Business Starter,Usage,3461515486-05,1 Aug,31 Aug,2,,199.92
soir-im.org,Google Workspace Business Starter,Commitment,3301142494-04,1 Aug,31 Aug,5,20210924,499.80
somanyimpex.ind.in,Google Workspace Business Starter,Usage,4277951974-02,16 Aug,31 Aug,6,20221343,309.55
somethinggorgeous.co.in,Google Workspace Business Starter,Commitment,3409847136-07,1 Aug,31 Aug,1,,99.96
somethingspecial.in,Google Workspace Business Starter,Usage,3852197857-06,1 Aug,31 Aug,1,20220974,99.96
somethingspecials.com,Google Workspace Business Starter,Usage,3878509368-02,1 Aug,31 Aug,4,,399.84
songroup.in,Google Workspace Business Starter,Commitment,3068792563-06,1 Aug,29 Aug,3,20210451,280.53
songroup.in,Google Workspace Business Starter,Commitment decrease,3068792563-09,30 Aug,30 Aug,1,20210358,0.00
sonyhr.com,Google Workspace Business Starter,Usage,3856096366-05,1 Aug,31 Aug,6,,599.76
sonyspark.in,Google Workspace Business Starter,Usage,4046436528-06,7 Aug,31 Aug,1,20221161,80.61
sopralogix.com,Google Workspace Business Starter,Usage,3604084680-02,1 Aug,31 Aug,3,,299.88
soulmattersconsulting.com,Google Workspace Business Starter,Commitment,3501345842-07,1 Aug,31 Aug,3,20220191,299.88
sourcelegal365.com,Google Workspace Business Starter,Commitment,3142330885-08,1 Aug,31 Aug,2,20220592,199.92
spacedge.in,Google Workspace Business Starter,Commitment,3381709035-02,1 Aug,31 Aug,1,,99.96
spacedot.co.in,Google Workspace Business Starter,Commitment,3381417434-05,1 Aug,31 Aug,2,,199.92
spacemate.in,Google Workspace Business Standard,Usage,4046244386-03,7 Aug,25 Aug,1,20221157,329.49
spacerefract.com,Google Workspace Business Starter,Commitment,3016622273-05,1 Aug,4 Aug,5,2021209,64.49
spanretail.in,Google Workspace Business Starter,Usage,3767540766-02,1 Aug,31 Aug,6,20220841,599.76
spardhaguru.in,Google Workspace Business Starter,Usage,3573856442-06,1 Aug,31 Aug,1,20220426,99.96
spartek.in,Google Workspace Business Starter,Usage,3478676889-02,1 Aug,11 Aug,44,,"2,140.10"
spartek.in,Google Workspace Business Starter,Usage,3478676889-02,12 Aug,31 Aug,45,,"3,999.49"
speak2mind.org,Google Workspace Business Starter,Commitment,3439965206-07,1 Aug,31 Aug,1,20220019,99.96
speedaircargo.in,Google Workspace Business Starter,Usage,3437369419-02,1 Aug,31 Aug,1,20220007,99.96
speedmanexpress.com,Google Workspace Business Starter,Commitment,3412937764-11,1 Aug,31 Aug,20,,"1,999.20"
speedykey.in,Google Workspace Business Starter,Commitment,3493016142-04,1 Aug,31 Aug,1,20220173,99.96
spgsmetal.com,Google Workspace Business Starter,Usage,3798170184-02,1 Aug,31 Aug,5,20220887,499.80
spicephysicsacademy.com,Google Workspace Business Starter,Usage,3677828593-04,1 Aug,31 Aug,1,20220661,99.96
spidermarketresearch.com,Google Workspace Business Starter,Usage,3804612988-06,1 Aug,31 Aug,1,20220899,99.96
spiral.in,Google Workspace Business Starter,Usage,3604502756-02,1 Aug,31 Aug,40,,"5,359.20"
spiritlvldesigns.in,Google Workspace Business Starter,Usage,4034929335-06,3 Aug,31 Aug,4,20221139,374.05
spot2hire.com,Google Workspace Business Starter,Usage,4008134839-06,1 Aug,31 Aug,4,,399.84
spraftz.com,Google Workspace Business Starter,Commitment,3489794204-08,1 Aug,31 Aug,2,20220382,199.92
springdalesschoolalmora.com,Google Workspace Business Starter,Commitment,3224561181-07,1 Aug,31 Aug,1,20210726,99.96
spruhasgharguti.in,Google Workspace Business Starter,Usage,3549496915-03,1 Aug,9 Aug,1,20220349,29.02
spurtreetech.com,Google Workspace Business Starter,Commitment,3348579589-07,1 Aug,31 Aug,120,20221222,"16,128.00"
spurtreetech.com,Google Drive storage 200 GB,Usage,3913859489-02,1 Aug,31 Aug,1,,756.00
squareml.ai,Google Workspace Business Starter,Commitment,3265569423-11,1 Aug,31 Aug,21,20220952,"2,167.20"
squaretradeservices.com,Google Workspace Business Starter,Usage,3835778617-02,1 Aug,31 Aug,3,,299.88
srakprestek.com,Google Workspace Business Starter,Commitment,3185253202-07,1 Aug,31 Aug,8,20210627,799.68
srbs.edu.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3866388830-03,1 Aug,31 Aug,1,20220991,120.00
sreecammphorworks.in,Google Workspace Business Starter,Commitment,3409982650-03,1 Aug,31 Aug,1,,99.96
sreedattha.ac.in,Google Workspace for Education Plus – Legacy,Commitment,3342621343-02,1 Aug,31 Aug,5,,"1,000.00"
sreedesigns.in,Google Workspace Business Standard,Usage,2833167684-02,1 Aug,6 Aug,6,2021624,624.31
sreedesigns.in,Google Workspace Business Standard,Usage,4259918978-02,12 Aug,18 Aug,6,,728.36
sreedesigns.in,Google Workspace Business Standard,Usage,4259918978-02,19 Aug,31 Aug,3,,676.34
sreedgravure.in,Google Workspace Business Starter,Usage,4297190894-02,18 Aug,31 Aug,4,20221369,180.57
sreevenprintpack.in,Google Workspace Business Standard,Commitment,3135294645-06,1 Aug,31 Aug,1,,537.60
srengineersindia.com,Google Workspace Business Starter,Commitment,3447265198-03,1 Aug,31 Aug,4,20220050,399.84
srffcsr.com,Google Workspace Business Standard,Usage,2186476641-05,1 Aug,31 Aug,1,2020195,537.60
srffoundation.com,Google Workspace Business Standard,Commitment,2150589981-08,1 Aug,31 Aug,1,2020167,537.60
srichakracorp.com,Google Workspace Business Starter,Usage,3762507519-06,1 Aug,31 Aug,2,20220827,199.92
sriganeshmatrimony.com,Google Workspace Business Starter,Commitment,3249379527-07,1 Aug,31 Aug,1,20210805,99.96
srihm.edu.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3518237387-02,1 Aug,31 Aug,24,20220243,"2,880.00"
srisatyam.in,Google Workspace Business Starter,Commitment,3071499884-03,1 Aug,18 Aug,6,20210379,348.25
srisatyam.in,Google Workspace Business Starter,Commitment decrease,3071499884-06,19 Aug,19 Aug,1,20210379,0.00
srisukipharma.com,Google Workspace Business Starter,Usage,3682337696-06,1 Aug,31 Aug,5,20220680,499.80
srivilsolutions.com,Google Workspace Business Starter,Usage,3646218050-02,1 Aug,31 Aug,4,20220495,399.84
srivishnuprinters.com,Google Workspace Business Starter,Commitment,3397562135-07,1 Aug,31 Aug,1,20211222,99.96
srspl.in,Google Workspace Business Starter,Usage,4282970505-02,17 Aug,18 Aug,10,20221349,64.49
srspl.in,Google Workspace Business Starter,Usage,4282970505-02,19 Aug,31 Aug,12,20221349,503.02
srtuition.in,Google Workspace Business Plus,Usage,4048954587-02,1 Aug,31 Aug,1,,"1,008.00"
ssacareer.com,Google Workspace Business Starter,Usage,3888062175-06,1 Aug,31 Aug,5,20221009,499.80
ssccomms.in,Google Workspace Business Starter,Usage,3588299138-03,1 Aug,31 Aug,1,20220465,99.96
sshomedesign.in,Google Workspace Business Starter,Usage,3332058300-06,1 Aug,31 Aug,1,20211033,99.96
sshospital.org,Google Workspace Business Starter,Commitment,3490423841-02,1 Aug,31 Aug,1,20220164,99.96
ssiet.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3739012783-02,1 Aug,31 Aug,3,20220790,360.00
ssispl.in,Google Workspace Business Starter,Commitment,3567875893-07,1 Aug,31 Aug,1,20220419,99.96
sspmcoe.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3509724955-03,1 Aug,31 Aug,2,,240.00
sspmmedicalcollege.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,2997699152-04,1 Aug,31 Aug,1,,120.00
ssrshoes.in,Google Workspace Business Starter,Commitment,3389879849-09,1 Aug,31 Aug,5,20220479,499.80
ssudyog.org,Google Workspace Business Starter,Commitment,3225092954-07,1 Aug,31 Aug,1,20210731,99.96
staffhire.com,Google Workspace Business Starter,Usage,3847823458-06,1 Aug,31 Aug,1,20220964,99.96
staffhyre.com,Google Workspace Business Starter,Usage,3848105730-05,1 Aug,31 Aug,1,,99.96
staidlogic.net,Google Workspace Business Starter,Commitment,3091054577-02,1 Aug,31 Aug,40,,"5,376.00"
stannspanagudi.com,Google Workspace for Education: Teaching and Learning Upgrade,Commitment,3012710222-03,1 Aug,31 Aug,1,20210191,120.00
star-socks.com,Google Workspace Business Starter,Usage,3887741613-06,1 Aug,31 Aug,2,20221008,199.92
starcomtrading.com,Google Workspace Business Starter,Usage,3618345406-07,1 Aug,31 Aug,5,20220527,499.80
starexinternational.com,Google Workspace Business Starter,Usage,3618154604-06,1 Aug,31 Aug,7,20220531,699.72
startcoding.biz,Google Workspace Business Starter,Usage,3632465623-02,1 Aug,31 Aug,18,20220565,"1,799.28"
stealthmanagement.in,Google Workspace Business Starter,Commitment,4134036821-02,1 Aug,31 Aug,43,20221239,"4,334.40"
steeltecheng.in,Google Workspace Business Starter,Commitment,3003328152-06,1 Aug,23 Aug,1,,74.17
steeltecheng.in,Google Workspace Business Starter,Commitment decrease,3003328152-09,24 Aug,24 Aug,1,20210151,0.00
stemtechqatar.com,Google Workspace Business Starter,Usage,2838831281-05,1 Aug,7 Aug,1,2021652,37.93
stemtechqatar.com,Google Workspace Business Starter,Usage,2838831281-05,8 Aug,8 Aug,2,2021652,0.00
stepyard.com,Google Workspace Business Starter,Commitment,3311618922-08,1 Aug,31 Aug,2,20220659,199.92
sterlingimex.com,Google Workspace Business Starter,Usage,2477876305-12,1 Aug,6 Aug,4,2021131,130.07
sterlingimex.com,Google Workspace Business Starter,Usage,2477876305-12,7 Aug,7 Aug,5,2021131,0.00
sthl.co.in,Google Workspace Business Starter,Commitment,3087449929-03,1 Aug,31 Aug,2,20210411,199.92
stjosephschoolkeezhoor.com,Google Workspace for Education Plus – Legacy,Commitment,2251667960-05,1 Aug,31 Aug,1,2020245,200.00
stlogistics.co.in,Google Workspace Business Starter,Usage,4119832028-06,24 Aug,31 Aug,1,20221228,25.79
stmichaels-school.com,Google Workspace for Education: Teaching and Learning Upgrade,Commitment,3526612227-04,1 Aug,31 Aug,3,,360.00
stoneartskenya.com,Google Workspace Business Starter,Commitment,3298311990-04,1 Aug,31 Aug,20,20210910,"1,999.20"
stoneinfosys.com,Google Workspace Business Starter,Usage,3851686529-02,1 Aug,31 Aug,1,20220972,99.96
storeytellers.in,Google Workspace Business Starter,Usage,3092903519-06,1 Aug,8 Aug,9,20210430,232.17
storeytellers.in,Google Workspace Business Starter,Usage,3092903519-06,9 Aug,31 Aug,10,20210430,741.63
ststoolings.com,Google Workspace Business Starter,Usage,3839088452-02,1 Aug,31 Aug,3,,299.88
studioj.co.in,Google Workspace Business Starter,Usage,3518052420-02,1 Aug,31 Aug,14,,"1,399.44"
studiokalp.in,Google Workspace Business Starter,Usage,3688114416-03,1 Aug,31 Aug,1,20220690,99.96
studiophotopalace.com,Google Workspace Business Starter,Usage,3695820068-02,1 Aug,31 Aug,4,,399.84
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,1 Aug,2 Aug,171,,"1,765.63"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,3 Aug,3 Aug,174,,899.07
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,4 Aug,7 Aug,173,,"3,574.62"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,8 Aug,8 Aug,177,,915.34
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,9 Aug,10 Aug,178,,"1,841.50"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,11 Aug,11 Aug,182,,942.43
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,12 Aug,15 Aug,183,,"3,791.39"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,16 Aug,17 Aug,184,,"1,906.53"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,18 Aug,21 Aug,185,,"3,834.74"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,22 Aug,22 Aug,186,,964.12
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,23 Aug,24 Aug,188,,"1,949.89"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,25 Aug,25 Aug,192,,996.63
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,26 Aug,27 Aug,191,,"1,982.41"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,28 Aug,28 Aug,192,,996.63
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,29 Aug,29 Aug,195,,"1,012.88"
studymedic.com,Google Workspace Business Starter,Usage,3673474158-02,30 Aug,31 Aug,194,,"2,014.92"
studymedic.com,Google Drive storage 20 GB,Usage,3673474181-02,1 Aug,31 Aug,1,,172.00
studymedic.com,Google Workspace Business Standard,Commitment,4089887060-02,1 Aug,31 Aug,10,20221210,"6,720.00"
subhhomes.com,Google Workspace Business Starter,Commitment,3064301025-02,1 Aug,23 Aug,1,20210349,74.17
subhhomes.com,Google Workspace Business Starter,Commitment increase,3064301025-05,17 Aug,23 Aug,1,20210349,22.57
subhhomes.com,Google Workspace Business Starter,Usage,3064301025-06,24 Aug,31 Aug,1,20210349,43.35
subudhitechno.in,Google Workspace Business Starter,Usage,3268642491-04,1 Aug,31 Aug,20,20210846,"1,999.20"
sumangroups.in,Google Workspace Business Starter,Commitment,3057372140-14,1 Aug,31 Aug,23,20220722,"2,503.20"
sumanservices.com,Google Workspace Business Starter,Usage,3635727138-02,1 Aug,31 Aug,3,20220576,299.88
summersands.in,Google Workspace Business Starter,Usage,4227084278-02,8 Aug,31 Aug,4,20221305,309.55
sumoverseas.com,Google Workspace Business Starter,Usage,3946706706-06,1 Aug,31 Aug,9,20221086,899.64
suncapital.co.in,Google Workspace Business Starter,Usage,3785758394-02,1 Aug,31 Aug,34,20220858,"4,351.20"
suncert.in,Google Workspace Business Starter,Usage,3713868985-08,1 Aug,31 Aug,7,20220724,699.72
sundarbanmahavidyalaya.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3552032027-08,1 Aug,31 Aug,1,20220358,120.00
sunelectricals.com,Google Workspace Business Starter,Usage,4301026345-02,19 Aug,31 Aug,5,20221377,209.59
sunflexorg.in,Google Workspace Business Starter,Commitment,3405789954-06,1 Aug,31 Aug,2,20211249,199.92
sungoldtropic.com,Google Workspace Business Starter,New commitment,4224049956-02,7 Aug,31 Aug,20,20221300,"1,612.26"
sunicon.in,Google Workspace Business Starter,Usage,4088951931-02,1 Aug,1 Aug,7,20221206,22.57
sunicon.in,Google Workspace Business Starter,Usage,4088951931-02,2 Aug,15 Aug,6,20221206,270.86
sunicon.in,Google Workspace Business Starter,Usage,4088951931-02,16 Aug,31 Aug,7,20221206,361.14
sunkristopenaccess.org,Google Workspace Business Starter,Usage,3960105114-06,1 Aug,31 Aug,3,20221093,299.88
sunriseefficientmarketing.com,Google Workspace Business Standard,Usage,4065050132-06,11 Aug,31 Aug,1,20221178,364.18
sunrisehospitals.com,Google Workspace Business Starter,Usage,3695530592-08,1 Aug,2 Aug,23,20220682,161.50
sunrisehospitals.com,Google Workspace Business Starter,Usage,3695530592-08,3 Aug,7 Aug,25,20220682,457.94
sunrisehospitals.com,Google Workspace Business Starter,Usage,3695530592-08,8 Aug,15 Aug,27,20220682,819.42
sunrisehospitals.com,Google Workspace Business Starter,Usage,3695530592-08,16 Aug,24 Aug,28,20220682,970.61
sunrisehospitals.com,Google Workspace Business Starter,Usage,3695530592-08,25 Aug,31 Aug,29,20220682,792.86
sunrisemarketing.net,Google Workspace Business Starter,Commitment,3195743117-02,1 Aug,31 Aug,24,20210659,"2,671.20"
sunshineaccountancy.com,Google Workspace Business Starter,Usage,3842973814-06,1 Aug,31 Aug,1,20220959,99.96
superaip.com,Google Workspace Business Starter,Usage,3390426770-02,1 Aug,13 Aug,40,,"2,247.42"
superaip.com,Google Workspace Business Starter,Usage,3390426770-02,14 Aug,28 Aug,39,,"2,511.87"
superaip.com,Google Workspace Business Starter,Usage,3390426770-02,29 Aug,31 Aug,40,,518.63
supercastings.com,Google Workspace Business Starter,Commitment,3241779094-07,1 Aug,31 Aug,6,,599.76
supertechenterprises.com,Google Workspace Business Starter,Commitment,3398328975-03,1 Aug,31 Aug,1,,99.96
supportstar.in,Google Workspace Business Starter,Usage,3567921953-08,1 Aug,31 Aug,18,20220421,"1,799.28"
supremetextiles.net,Google Workspace Business Starter,Usage,4015584610-06,1 Aug,31 Aug,1,,99.96
supriyagraphics.com,Google Workspace Business Starter,Usage,3688491403-02,1 Aug,31 Aug,9,20220693,899.64
surabhitravelsonline.com,Google Workspace Business Starter,Usage,3325900983-06,1 Aug,31 Aug,2,20211013,199.92
suresafesafety.com,Google Workspace Business Starter,Usage,3360999253-02,1 Aug,31 Aug,4,,399.84
surestaffing.in,Google Workspace Business Starter,Usage,3996362385-06,1 Aug,31 Aug,5,,499.80
suriyafuelstations.com,Google Workspace Business Starter,Commitment,3073605209-08,1 Aug,31 Aug,3,20210369,299.88
suryatex.in,Google Workspace Business Starter,Commitment,3120793520-02,1 Aug,31 Aug,1,20210491,99.96
suvarna-translations.com,Google Workspace Business Starter,Commitment,3068411184-06,1 Aug,26 Aug,1,20210354,83.83
suvarna-translations.com,Google Workspace Business Starter,Commitment decrease,3068411184-08,27 Aug,27 Aug,1,232564,0.00
svacovisa.com,Google Workspace Business Starter,Commitment,3300754471-06,1 Aug,31 Aug,1,20210917,99.96
svayamveda.com,Google Workspace Business Starter,Usage,3697894718-07,1 Aug,31 Aug,5,20220686,499.80
svcolleges.edu.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,2852245730-08,1 Aug,31 Aug,11,2020146,"1,320.00"
svsenterprise.com,Google Workspace Business Starter,Usage,3846157025-03,1 Aug,31 Aug,1,20220962,99.96
svtc.in.net,Google Workspace Business Plus,Usage,3681724175-06,1 Aug,31 Aug,1,20220674,"1,008.00"
sw-pl.com,Google Workspace Business Starter,Commitment,3295938674-08,1 Aug,31 Aug,17,20221233,"1,699.32"
sw-pl.com,Google Workspace Business Starter,Commitment increase,3295938674-10,31 Aug,31 Aug,3,20221435,9.67
swadchai.in,Google Workspace Business Starter,Commitment,3329682005-09,1 Aug,31 Aug,5,,499.80
swamivivekanandhospital.com,Google Workspace Business Starter,Commitment,3364645027-03,1 Aug,31 Aug,3,,299.88
swasthiklearningcentre.co.in,Google Workspace Business Plus,Usage,2826395342-10,1 Aug,31 Aug,1,2021607,"1,008.00"
swastikshipping.com,Google Workspace Business Starter,Commitment,3020759287-08,1 Aug,29 Aug,3,20220292,280.53
swastikshipping.com,Google Workspace Business Starter,Commitment decrease,3020759287-09,30 Aug,30 Aug,1,20210217,0.00
sweetdreamsthaispa.com,Google Workspace Business Starter,Usage,3347229188-02,1 Aug,31 Aug,1,202112021107840784,99.96
sweetsins.co.in,Google Workspace Business Starter,Usage,3625711857-07,1 Aug,31 Aug,1,,99.96
sweetsnpetals.com,Google Workspace Business Starter,Usage,3028093118-06,1 Aug,31 Aug,5,20210245,499.80
swemedbio.com,Google Workspace Business Starter,Usage,4282352900-02,16 Aug,16 Aug,3,20221346,0.00
swemedbio.com,Google Workspace Business Standard,Usage,4282704395-02,16 Aug,31 Aug,3,20221346,832.41
synergyminerals.in,Google Workspace Business Starter,Usage,3797806981-02,1 Aug,31 Aug,5,20220885,499.80
syngient.in,Google Workspace Business Starter,Usage,3430167324-02,1 Aug,31 Aug,5,,499.80
syngreenlifesciences.com,Google Workspace Business Starter,Commitment,3159491922-02,1 Aug,31 Aug,3,20210572,299.88
synopsyindia.com,Google Workspace Business Starter,Commitment,3143332708-06,1 Aug,31 Aug,5,20210549,499.80
synopsyindia.com,Google Workspace Business Starter,Commitment increase,3143332708-09,18 Aug,31 Aug,2,20221370,90.29
syphonanalytics.com,Google Workspace Business Standard,Usage,3946765244-05,1 Aug,31 Aug,1,20221085,537.60
sysin.in,Google Workspace Business Starter,Commitment,3316668806-08,1 Aug,31 Aug,6,20220507,599.76
sysin.qa,Google Workspace Business Starter,Usage,4151253888-06,27 Aug,31 Aug,4,20221245,64.49
t3workforce.com,Google Workspace Business Starter,Usage,3767284876-06,1 Aug,31 Aug,1,20220838,99.96
tactusventures.com,Google Workspace Business Starter,Commitment,3543635531-08,1 Aug,31 Aug,7,20220346,699.72
tactusventures.com,Google Workspace Business Starter,Commitment increase,3543635531-09,24 Aug,31 Aug,1,20221400,25.79
tadora.net,Google Workspace Business Starter,Usage,3584634650-03,1 Aug,31 Aug,1,20220459,99.96
tagoreint.com,Google Workspace for Education: Teaching and Learning Upgrade,Usage,2922790361-04,1 Aug,31 Aug,2,2020242,240.00
tagoreint.org,Google Workspace for Education: Teaching and Learning Upgrade,Usage,2918886835-03,1 Aug,31 Aug,2,2020115,240.00
takeourservice.in,Google Workspace Business Starter,Usage,3924013604-02,1 Aug,31 Aug,1,,99.96
takshila.in,Google Workspace Enterprise Standard,Commitment,3483253934-05,1 Aug,31 Aug,5,20220153,"5,600.00"
taksonz.com,Google Workspace Business Starter,Commitment,3417934135-03,1 Aug,31 Aug,3,,299.88
talentdoevents.com,Google Workspace Business Starter,Usage,3641792734-06,1 Aug,31 Aug,1,20220587,99.96
tamilva.co.in,Google Workspace Business Plus,Commitment,2967840076-03,1 Aug,14 Aug,1,20210062,455.23
tapanrehabsociety.co.in,Google Workspace Business Plus,Usage,3443582790-08,1 Aug,25 Aug,1,20220041,812.90
targetc.in,Google Workspace Business Starter,Usage,3195177413-06,1 Aug,31 Aug,6,20210652,599.76
targetfms.co.in,Google Workspace Business Starter,Usage,3633084679-05,1 Aug,31 Aug,1,,99.96
tarunscientific.in,Google Workspace Business Starter,Usage,3801607050-06,1 Aug,31 Aug,2,20220891,199.92
tatasthucondiments.com,Google Workspace Business Starter,Commitment,3103184197-06,1 Aug,31 Aug,2,20210452,199.92
tataunistore.net,Google Workspace Business Standard,Usage,3331918347-10,1 Aug,31 Aug,2,20211030,"1,075.20"
teachspoon.com,Google Workspace Business Starter,Usage,3914097522-06,1 Aug,31 Aug,2,20221051,199.92
tealmarineproducts.com,Google Workspace Business Starter,Usage,4081717856-03,17 Aug,31 Aug,1,20221197,48.37
teamcsc.in,Google Workspace Business Starter,Usage,3667192693-05,1 Aug,31 Aug,1,,99.96
teamlabs.tech,Google Workspace Business Starter,Commitment,3258889844-08,1 Aug,31 Aug,1,20210816,99.96
teasydigital.com,Google Workspace Business Starter,Commitment,3551938185-07,1 Aug,31 Aug,4,20220355,399.84
techanise.com,Google Workspace Business Starter,Usage,3205663014-09,1 Aug,11 Aug,25,20210674,"1,007.46"
techanise.com,Google Workspace Business Starter,Usage,3205663014-09,12 Aug,31 Aug,26,20210674,"1,940.14"
techcamellia.com,Google Workspace Business Standard,Usage,4335013002-02,27 Aug,27 Aug,3,20221423,52.03
techcamellia.com,Google Workspace Business Standard,Usage,4335013002-02,28 Aug,31 Aug,2,20221423,138.74
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,1 Aug,1 Aug,242,,"1,267.59"
